id,latency,size,totalTime
4287,49,2,232795
4288,51,2,232795
4289,51,2,232795
4290,48,2,232795
4291,51,2,232795
4292,51,2,232795
4293,46,2,232795
4294,53,2,232795
4295,51,2,232795
4296,44,2,232795
4297,53,2,232795
4298,52,2,232795
4299,53,2,232795
4300,51,2,232795
4301,44,2,232795
4302,54,2,232795
4303,53,2,232795
4304,59,2,232795
4305,44,2,232795
4306,48,2,232795
4307,50,2,232795
4308,50,2,232795
4309,51,2,232795
4310,50,2,232795
4311,51,2,232795
4312,44,2,232795
4313,47,2,232795
4314,45,2,232795
4315,51,2,232795
4316,53,2,232795
4317,52,2,232795
4318,44,2,232795
4319,45,2,232795
4320,48,2,232795
4321,52,2,232795
4322,45,2,232795
4323,49,2,232795
4324,50,2,232795
4325,45,2,232795
4326,50,2,232795
4327,52,2,232795
4328,52,2,232795
4329,49,2,232795
4330,52,2,232795
4331,51,2,232795
4332,51,2,232795
4333,49,2,232795
4334,52,2,232795
4335,50,2,232795
4336,49,2,232795
4337,52,2,232795
4338,51,2,232795
4339,52,2,232795
4340,54,2,232795
4341,52,2,232795
4342,52,2,232795
4343,54,2,232795
4344,54,2,232795
4345,51,2,232795
4346,48,2,232795
4347,53,2,232795
4348,52,2,232795
4349,57,2,232795
4350,54,2,232795
4351,47,2,232795
4352,58,2,232795
4353,60,2,232795
4354,55,2,232795
4355,62,2,232795
4356,59,2,232795
4357,51,2,232795
4358,59,2,232795
4359,59,2,232795
4360,48,2,232795
4361,53,2,232795
4362,49,2,232795
4363,51,2,232795
4364,61,2,232795
4365,63,2,232795
4366,54,2,232795
4367,60,2,232795
4368,56,2,232795
4369,51,2,232795
4370,61,2,232795
4371,59,2,232795
4372,53,2,232795
4373,58,2,232795
4374,51,2,232795
4375,55,2,232795
4376,55,2,232795
4377,53,2,232795
4378,56,2,232795
4379,61,2,232795
4380,56,2,232795
4381,54,2,232795
4382,62,2,232795
4383,59,2,232795
4384,50,2,232795
4385,56,2,232795
4386,52,2,232795
4387,52,2,232795
4388,52,2,232795
4389,51,2,232795
4390,50,2,232795
4391,50,2,232795
4392,50,2,232795
4393,50,2,232795
4394,51,2,232795
4395,52,2,232795
4396,47,2,232795
4397,52,2,232795
4398,50,2,232795
4399,45,2,232795
4400,44,2,232795
4401,47,2,232795
4402,53,2,232795
4403,52,2,232795
4404,51,2,232795
4405,50,2,232795
4406,50,2,232795
4407,52,2,232795
4408,52,2,232795
4409,53,2,232795
4410,54,2,232795
4411,51,2,232795
4412,51,2,232795
4413,44,2,232795
4414,46,2,232795
4415,50,2,232795
4416,51,2,232795
4417,51,2,232795
4418,52,2,232795
4419,47,2,232795
4420,53,2,232795
4421,49,2,232795
4422,50,2,232795
4423,46,2,232795
4424,63,2,232795
4425,50,2,232795
4426,52,2,232795
4427,50,2,232795
4428,51,2,232795
4429,50,2,232795
4430,43,2,232795
4431,51,2,232795
4432,55,2,232795
4433,46,2,232795
4434,47,2,232795
4435,53,2,232795
4436,46,2,232795
4437,51,2,232795
4438,49,2,232795
4439,51,2,232795
4440,51,2,232795
4441,50,2,232795
4442,50,2,232795
4443,47,2,232795
4444,54,2,232795
4445,50,2,232795
4446,47,2,232795
4447,46,2,232795
4448,54,2,232795
4449,54,2,232795
4450,46,2,232795
4451,49,2,232795
4452,56,2,232795
4453,40,2,232795
4454,45,2,232795
4455,46,2,232795
4456,45,2,232795
4457,46,2,232795
4458,45,2,232795
4459,45,2,232795
4460,47,2,232795
4461,44,2,232795
4462,49,2,232795
4463,48,2,232795
4464,45,2,232795
4465,42,2,232795
4466,45,2,232795
4467,43,2,232795
4468,37,2,232795
4469,44,2,232795
4470,39,2,232795
4471,46,2,232795
4472,45,2,232795
4473,46,2,232795
4474,44,2,232795
4475,45,2,232795
4476,46,2,232795
4477,52,2,232795
4478,50,2,232795
4479,46,2,232795
4480,50,2,232795
4481,53,2,232795
4482,45,2,232795
4483,52,2,232795
4484,42,2,232795
4485,44,2,232795
4486,46,2,232795
4487,49,2,232795
4488,52,2,232795
4489,55,2,232795
4490,46,2,232795
4491,48,2,232795
4492,50,2,232795
4493,56,2,232795
4494,49,2,232795
4495,56,2,232795
4496,53,2,232795
4497,49,2,232795
4498,54,2,232795
4499,50,2,232795
